mub[[19]]	T[[5]]	Indeterminate
mub[[20]]	T[[5]]	Indeterminate
mub[[21]]	T[[5]]	Indeterminate
mub[[22]]	T[[5]]	Indeterminate
mub[[23]]	T[[5]]	Indeterminate
mub[[24]]	T[[5]]	Indeterminate
mub[[25]]	T[[5]]	Indeterminate
mub[[26]]	T[[5]]	Indeterminate
mub[[27]]	T[[5]]	Indeterminate
mub[[28]]	T[[5]]	Indeterminate
mub[[29]]	T[[5]]	Indeterminate
mub[[30]]	T[[5]]	Indeterminate
mub[[31]]	T[[5]]	Indeterminate
mub[[32]]	T[[5]]	Indeterminate
mub[[33]]	T[[5]]	Indeterminate
mub[[34]]	T[[5]]	Indeterminate
mub[[35]]	T[[5]]	Indeterminate
mub[[36]]	T[[5]]	Indeterminate
mub[[37]]	T[[5]]	Indeterminate
mub[[38]]	T[[5]]	Indeterminate
mub[[39]]	T[[5]]	Indeterminate
mub[[40]]	T[[5]]	Indeterminate
mub[[41]]	T[[5]]	Indeterminate
mub[[42]]	T[[5]]	Indeterminate
mub[[43]]	T[[5]]	Indeterminate
mub[[44]]	T[[5]]	Indeterminate
mub[[45]]	T[[5]]	Indeterminate
mub[[46]]	T[[5]]	Indeterminate
mub[[47]]	T[[5]]	Indeterminate
mub[[48]]	T[[5]]	Indeterminate
mub[[49]]	T[[5]]	Indeterminate
mub[[50]]	T[[5]]	Indeterminate
mub[[51]]	T[[5]]	Indeterminate
mub[[52]]	T[[5]]	Indeterminate
mub[[53]]	T[[5]]	Indeterminate
mub[[54]]	T[[5]]	Indeterminate
mub[[55]]	T[[5]]	Indeterminate
mub[[56]]	T[[5]]	Indeterminate
mub[[57]]	T[[5]]	Indeterminate
mub[[58]]	T[[5]]	Indeterminate
mub[[59]]	T[[5]]	Indeterminate
mub[[60]]	T[[5]]	Indeterminate
mub[[61]]	T[[5]]	Indeterminate
mub[[62]]	T[[5]]	Indeterminate
mub[[63]]	T[[5]]	Indeterminate
mub[[64]]	T[[5]]	Indeterminate
mub[[65]]	T[[5]]	Indeterminate
mub[[66]]	T[[5]]	Indeterminate
mub[[67]]	T[[5]]	Indeterminate
mub[[68]]	T[[5]]	Indeterminate
mub[[69]]	T[[5]]	Indeterminate
mub[[70]]	T[[5]]	Indeterminate
mub[[71]]	T[[5]]	-1.62475536956205
mub[[72]]	T[[5]]	-0.3887143199993409
mub[[73]]	T[[5]]	0.28393263950881237
mub[[74]]	T[[5]]	1.3205221741696014
mub[[75]]	T[[5]]	-0.23947230892263832
mub[[76]]	T[[5]]	-0.29690918142048933
mub[[77]]	T[[5]]	-0.28393263950881237
mub[[78]]	T[[5]]	0.8351945365684734
mub[[79]]	T[[5]]	2.55659974709486
mub[[80]]	T[[5]]	0.852050945421705
mub[[81]]	T[[5]]	-6.1852718705858925
mub[[82]]	T[[5]]	1.1101704961171535
mub[[83]]	T[[5]]	1.0841124466679406
mub[[84]]	T[[5]]	0.9381831611829755
mub[[85]]	T[[5]]	1.0973141243424125
mub[[86]]	T[[5]]	1.002655390267716
mub[[87]]	T[[5]]	0.9997518292705697
mub[[88]]	T[[5]]	0.999659155067911
mub[[1]]	T[[6]]	Indeterminate
mub[[2]]	T[[6]]	Indeterminate
mub[[3]]	T[[6]]	Indeterminate
mub[[4]]	T[[6]]	Indeterminate
mub[[5]]	T[[6]]	-2.91922071227825
mub[[6]]	T[[6]]	Indeterminate
mub[[7]]	T[[6]]	Indeterminate
mub[[8]]	T[[6]]	Indeterminate
mub[[9]]	T[[6]]	1.0899442614413977
mub[[10]]	T[[6]]	Indeterminate
mub[[11]]	T[[6]]	Indeterminate
mub[[12]]	T[[6]]	Indeterminate
mub[[13]]	T[[6]]	Indeterminate
mub[[14]]	T[[6]]	Indeterminate
mub[[15]]	T[[6]]	Indeterminate
mub[[16]]	T[[6]]	Indeterminate
mub[[17]]	T[[6]]	Indeterminate
mub[[18]]	T[[6]]	Indeterminate
mub[[19]]	T[[6]]	Indeterminate
mub[[20]]	T[[6]]	Indeterminate
mub[[21]]	T[[6]]	Indeterminate
mub[[22]]	T[[6]]	Indeterminate
mub[[23]]	T[[6]]	Indeterminate
mub[[24]]	T[[6]]	Indeterminate
mub[[25]]	T[[6]]	Indeterminate
mub[[26]]	T[[6]]	Indeterminate
mub[[27]]	T[[6]]	Indeterminate
mub[[28]]	T[[6]]	Indeterminate
mub[[29]]	T[[6]]	Indeterminate
mub[[30]]	T[[6]]	Indeterminate
mub[[31]]	T[[6]]	Indeterminate
mub[[32]]	T[[6]]	Indeterminate
mub[[33]]	T[[6]]	Indeterminate
mub[[34]]	T[[6]]	Indeterminate
mub[[35]]	T[[6]]	Indeterminate
mub[[36]]	T[[6]]	Indeterminate
mub[[37]]	T[[6]]	Indeterminate
mub[[38]]	T[[6]]	Indeterminate
mub[[39]]	T[[6]]	Indeterminate
mub[[40]]	T[[6]]	Indeterminate
mub[[41]]	T[[6]]	Indeterminate
mub[[42]]	T[[6]]	Indeterminate
mub[[43]]	T[[6]]	Indeterminate
mub[[44]]	T[[6]]	Indeterminate
mub[[45]]	T[[6]]	Indeterminate
mub[[46]]	T[[6]]	Indeterminate
mub[[47]]	T[[6]]	Indeterminate
mub[[48]]	T[[6]]	Indeterminate
mub[[49]]	T[[6]]	Indeterminate
mub[[50]]	T[[6]]	Indeterminate
mub[[51]]	T[[6]]	Indeterminate
mub[[52]]	T[[6]]	Indeterminate
mub[[53]]	T[[6]]	Indeterminate
mub[[54]]	T[[6]]	Indeterminate
mub[[55]]	T[[6]]	Indeterminate
mub[[56]]	T[[6]]	Indeterminate
mub[[57]]	T[[6]]	Indeterminate
mub[[58]]	T[[6]]	Indeterminate
mub[[59]]	T[[6]]	Indeterminate
mub[[60]]	T[[6]]	Indeterminate
mub[[61]]	T[[6]]	Indeterminate
mub[[62]]	T[[6]]	Indeterminate
mub[[63]]	T[[6]]	Indeterminate
mub[[64]]	T[[6]]	Indeterminate
mub[[65]]	T[[6]]	Indeterminate
mub[[66]]	T[[6]]	Indeterminate
mub[[67]]	T[[6]]	-1.287926265401299
mub[[68]]	T[[6]]	-1.0100862970490858
mub[[69]]	T[[6]]	-2.91922071227825
mub[[70]]	T[[6]]	-1.939428690641209
mub[[71]]	T[[6]]	-0.28736677070716415
mub[[72]]	T[[6]]	0.840244147374613
mub[[73]]	T[[6]]	1.939428690641209
mub[[74]]	T[[6]]	2.91922071227825
mub[[75]]	T[[6]]	3.3607598354744064
mub[[76]]	T[[6]]	1.2644895837354098
mub[[77]]	T[[6]]	5.38333860146928
mub[[78]]	T[[6]]	-1.2202145413769705
mub[[79]]	T[[6]]	-0.8594205654871794
mub[[80]]	T[[6]]	0.25168921538513456
mub[[81]]	T[[6]]	1.0556270943536374
mub[[82]]	T[[6]]	0.9374409991204851
mub[[83]]	T[[6]]	0.9565128003051098
mub[[84]]	T[[6]]	0.9989521562435387
mub[[85]]	T[[6]]	0.9969783028493837
mub[[86]]	T[[6]]	1.00014502342314
mub[[87]]	T[[6]]	0.9999916973960539
mub[[88]]	T[[6]]	0.9999483944787095
mub[[1]]	T[[7]]	Indeterminate
mub[[2]]	T[[7]]	Indeterminate
mub[[3]]	T[[7]]	0.5442000479990615
mub[[4]]	T[[7]]	Indeterminate
mub[[5]]	T[[7]]	-0.9151507766900459
mub[[6]]	T[[7]]	0.5442000479990622
mub[[7]]	T[[7]]	Indeterminate
mub[[8]]	T[[7]]	Indeterminate
mub[[9]]	T[[7]]	1.2716016383483064
mub[[10]]	T[[7]]	Indeterminate
mub[[11]]	T[[7]]	Indeterminate
mub[[12]]	T[[7]]	Indeterminate
mub[[13]]	T[[7]]	Indeterminate
mub[[14]]	T[[7]]	Indeterminate
mub[[15]]	T[[7]]	Indeterminate
mub[[16]]	T[[7]]	Indeterminate
mub[[17]]	T[[7]]	Indeterminate
mub[[18]]	T[[7]]	Indeterminate
mub[[19]]	T[[7]]	Indeterminate
mub[[20]]	T[[7]]	Indeterminate
mub[[21]]	T[[7]]	Indeterminate
mub[[22]]	T[[7]]	Indeterminate
mub[[23]]	T[[7]]	Indeterminate
mub[[24]]	T[[7]]	Indeterminate
mub[[25]]	T[[7]]	Indeterminate
mub[[26]]	T[[7]]	Indeterminate
mub[[27]]	T[[7]]	Indeterminate
mub[[28]]	T[[7]]	Indeterminate
mub[[29]]	T[[7]]	Indeterminate
mub[[30]]	T[[7]]	Indeterminate
mub[[31]]	T[[7]]	Indeterminate
mub[[32]]	T[[7]]	Indeterminate
mub[[33]]	T[[7]]	Indeterminate
mub[[34]]	T[[7]]	Indeterminate
mub[[35]]	T[[7]]	Indeterminate
mub[[36]]	T[[7]]	Indeterminate
mub[[37]]	T[[7]]	Indeterminate
mub[[38]]	T[[7]]	Indeterminate
mub[[39]]	T[[7]]	Indeterminate
mub[[40]]	T[[7]]	Indeterminate
mub[[41]]	T[[7]]	Indeterminate
mub[[42]]	T[[7]]	Indeterminate
mub[[43]]	T[[7]]	Indeterminate
mub[[44]]	T[[7]]	Indeterminate
mub[[45]]	T[[7]]	Indeterminate
mub[[46]]	T[[7]]	Indeterminate
mub[[47]]	T[[7]]	Indeterminate
mub[[48]]	T[[7]]	Indeterminate
mub[[49]]	T[[7]]	Indeterminate
mub[[50]]	T[[7]]	Indeterminate
mub[[51]]	T[[7]]	Indeterminate
mub[[52]]	T[[7]]	Indeterminate
mub[[53]]	T[[7]]	Indeterminate
mub[[54]]	T[[7]]	Indeterminate
mub[[55]]	T[[7]]	Indeterminate
mub[[56]]	T[[7]]	Indeterminate
mub[[57]]	T[[7]]	Indeterminate
mub[[58]]	T[[7]]	Indeterminate
mub[[59]]	T[[7]]	Indeterminate
mub[[60]]	T[[7]]	Indeterminate
mub[[61]]	T[[7]]	Indeterminate
mub[[62]]	T[[7]]	Indeterminate
mub[[63]]	T[[7]]	Indeterminate
mub[[64]]	T[[7]]	-4.675971617544478
mub[[65]]	T[[7]]	-0.8884725060475572
mub[[66]]	T[[7]]	-1.1860149111969875
mub[[67]]	T[[7]]	-2.2626668057480956
mub[[68]]	T[[7]]	0.9802848386037291
mub[[69]]	T[[7]]	0.7542222685827078
mub[[70]]	T[[7]]	0.8479141008005723
mub[[71]]	T[[7]]	4.1936052124409215
mub[[72]]	T[[7]]	2.583147706729426
mub[[73]]	T[[7]]	1.5316809594193859
mub[[74]]	T[[7]]	-1.058414149874826
mub[[75]]	T[[7]]	-12.811805731557802
