T_mu,σ,ω₀,n_B,P,ϵ
"(85.71428571428572, 461.00288351272707)",92.23992621861379,0.3075626677216059,0.0034931956380832526,0.29443098044791943,1.3159422813825405
"(86.72268907563026, 461.00288351272707)",92.17743441299513,0.335372720838804,0.0038090530760600816,0.32451724571666585,1.4314672058000548
"(87.73109243697479, 461.00288351272707)",92.11147323414477,0.3651003402451463,0.004146689601357846,0.3570406248821034,1.554595238376104
"(88.73949579831933, 461.00288351272707)",92.04196647882617,0.39683459424789275,0.004507116822520327,0.39214619788965716,1.6856476536209335
"(89.74789915966386, 461.00288351272707)",91.96884157066403,0.4306662318949729,0.004891365437391126,0.4299843814195043,1.8249491895322962
"(90.7563025210084, 461.00288351272707)",91.89202950212768,0.46668758521728926,0.0053004841228148115,0.47071096905776544,1.9728274955732903
"(91.76470588235293, 461.00288351272707)",91.8114647371254,0.5049924645238005,0.005735538345428175,0.5144871650610384,2.1296125506791657
"(92.77310924369748, 461.00288351272707)",91.72708507658211,0.5456760473523858,0.00619760910041024,0.5614796113446407,2.2956360548291985
"(93.78151260504201, 461.00288351272707)",91.63883149156715,0.5888347617167415,0.006687791585429192,0.6118604079013479,2.4712307973136625
"(94.78991596638654, 461.00288351272707)",91.54664792681616,0.6345661644335867,0.007207193818727907,0.6658071264241034,2.6567300060445644
"(95.7983193277311, 461.00288351272707)",91.45048107921336,0.6829688153364578,0.007756935210484351,0.7235028172862434,2.852466681968445
"(96.80672268907563, 461.00288351272707)",91.35028015498975,0.7341421482688584,0.008338145097597158,0.785136009997766,3.0587729231420324
"(97.81512605042016, 461.00288351272707)",91.24599660970172,0.7881863397854494,0.008951961252421937,0.8509007072151022,3.275979243245614
"(98.8235294117647, 461.00288351272707)",91.13758387454257,0.8452021765351758,0.009599528376583647,0.9209963726274747,3.504413889339834
"(99.83193277310924, 461.00288351272707)",91.02499707305009,0.9052909223013859,0.01028199659083041,0.9956279130054477,3.7444021636354003
"(100.84033613445378, 461.00288351272707)",90.90819273095208,0.9685541857190864,0.011000519932625437,1.0750056546244129,3.996265754455144
"(101.84873949579831, 461.00288351272707)",90.787128482471,1.0350937896615258,0.011756254872667411,1.1593453146951633,4.260322080915061
"(102.85714285714285, 461.00288351272707)",90.66176277561229,1.1050116432860098,0.012550358861674939,1.24886796802795,4.536883656323704
"(103.8655462184874, 461.00288351272707)",90.53205457916764,1.1784096176951422,0.013383988918102826,1.3438000095693758,4.826257474578411
"(104.87394957983193, 461.00288351272707)",90.39796309265363,1.2553894261710963,0.014258300267983599,1.4443731133110906,5.128744424219637
"(105.88235294117646, 461.00288351272707)",90.25944746211698,1.3360525098173903,0.015174445046009752,1.5508241881087297,5.4446387338071816
"(106.89075630252101, 461.00288351272707)",90.11646650223301,1.4204999294830156,0.01613357106805676,1.6633953312124239,5.77422745251925
"(107.89915966386555, 461.00288351272707)",89.96897842676043,1.5088322646733632,0.017136820683094453,1.7823337798392909,6.117789969307794
"(108.90756302521008, 461.00288351272707)",89.81694058839673,1.601149520133499,0.01818532971209669,1.9078918617959026,6.475597573110343
"(109.91596638655462, 461.00288351272707)",89.66030922875791,1.6975510406726024,0.01928022648076981,2.0403269456364117,6.847913056776909
"(110.92436974789916, 461.00288351272707)",89.4990392403085,1.7981354346535006,0.02042263095045109,2.17990139113148,7.234990365942737
"(111.9327731092437, 461.00288351272707)",89.33308394047401,1.9030005065077418,0.0216136539517393,2.326882500727944,7.63707429427012
"(112.94117647058823, 461.00288351272707)",89.16239486003201,2.0122431984074405,0.022854396521888996,2.4815424727785773,8.05440022475549
"(113.94957983193277, 461.00288351272707)",88.98692154606547,2.1259595411666234,0.024145949347359755,2.6441583571286746,8.487193917156423
"(114.95798319327731, 461.00288351272707)",88.80661138231184,2.244244614135461,0.025489392308126045,2.815012013887469,8.935671339145765
"(115.96638655462185, 461.00288351272707)",88.62140942759684,2.3671925137850445,0.026885794120963046,2.994390075866472,9.400038539427019
"(116.97478991596638, 461.00288351272707)",88.4312582753385,2.4948963303401643,0.02833621207403116,3.1825839154858153,9.880491558470702
"(117.98319327731092, 461.00288351272707)",88.23609793631503,2.6274481316559415,0.029841691843753786,3.379889616570489,10.377216372298236
"(118.99159663865547, 461.00288351272707)",88.03586574811565,2.7649389531911663,0.031403267380930605,3.5866079516571965,10.890388862672975
"(120.0, 461.00288351272707)",87.83049631489459,2.9074587926615294,0.033021960850024824,3.80304436514908,11.420174805956748
"(0.0, 462.76505005423184)",92.99999999999402,0.0,0.0,7.943778454913594e-12,-7.943778454913594e-12
"(1.0084033613445378, 462.76505005423184)",93.00000000000774,6.709077489150604e-207,7.619949584425325e-209,7.943778454913594e-12,-7.943778454913594e-12
"(2.0168067226890756, 462.76505005423184)",93.00000000000774,6.766427123927366e-104,7.68508541359834e-106,7.943778454913594e-12,-7.943778454913594e-12
"(3.0252100840336134, 462.76505005423184)",93.00000000000774,1.9017167308885377e-69,2.1599073250418797e-71,7.943778454913594e-12,-7.943778454913594e-12
"(4.033613445378151, 462.76505005423184)",93.00000000000774,3.625045111063732e-52,4.1172070276383277e-54,7.943778454913594e-12,-7.943778454913594e-12
"(5.04201680672269, 462.76505005423184)",93.00000000000774,9.13443506933048e-42,1.0374590966100653e-43,7.943778454913594e-12,-7.943778454913594e-12
"(6.050420168067227, 462.76505005423184)",93.00000000000774,8.261867215334222e-35,9.383557091900976e-37,7.943778454913594e-12,-7.943778454913594e-12
"(7.0588235294117645, 462.76505005423184)",93.00000000000774,7.975601521952904e-30,9.058425931197658e-32,7.943778454913594e-12,-7.943778454913594e-12
"(8.067226890756302, 462.76505005423184)",93.00000000000774,4.4891728312598564e-26,5.098654875419907e-28,7.943778454913594e-12,-7.943778454913358e-12
"(9.07563025210084, 462.76505005423184)",93.00000000000774,3.787997561349691e-23,4.302283061985356e-25,7.943778454913594e-12,-7.943778454714499e-12
"(10.08403361344538, 462.76505005423184)",93.00000000000774,8.449479493207103e-21,9.596640947483841e-23,7.943778454913594e-12,-7.943778410503693e-12
"(11.092436974789916, 462.76505005423184)",93.00000000000774,7.150777315003963e-19,8.121617721266138e-21,7.943778454913594e-12,-7.943774696512763e-12
"(12.100840336134453, 462.76505005423184)",92.99999999999402,0.0,3.3189222864253867e-19,7.943778454913594e-12,-7.943624866789793e-12
"(13.109243697478991, 462.76505005423184)",93.0000000000163,6.815132175185033e-16,7.740403009141019e-18,7.943778454913594e-12,-7.940196466927628e-12
"(14.117647058823529, 462.76505005423184)",92.99999999999402,0.0,1.161020771172169e-16,7.943778454913594e-12,-7.890050471385045e-12
"(15.126050420168067, 462.76505005423184)",92.99999999999481,9.033531637326029e-14,1.2227139259871728e-15,1.1915667682370391e-11,-1.134983841120893e-11
"(16.134453781512605, 462.76505005423184)",92.99999999999402,0.0,9.65655145150432e-15,8.067899993271618e-12,-3.599185477464956e-12
"(17.142857142857142, 462.76505005423184)",92.99999999999402,0.0,6.014895127693094e-14,8.936750761777794e-12,1.8898081686600706e-11
"(18.15126050420168, 462.76505005423184)",92.99999999991789,2.7058391295088622e-11,3.07320310185081e-13,9.557358453567918e-12,1.3265974027191315e-10
"(19.159663865546218, 462.76505005423184)",92.99999999966164,1.16975713202469e-10,1.3285716831225107e-12,2.9416804590851903e-11,5.853997368499719e-10
"(20.16806722689076, 462.76505005423184)",92.99999999871002,4.386416415671091e-10,4.981947517735937e-12,1.0041432453164214e-10,2.205056867880985e-9
"(21.176470588235297, 462.76505005423184)",92.99999999570603,1.4557547762476654e-9,1.6533984024062906e-11,3.5411874893544505e-10,7.297231195555895e-9
"(22.18487394957983, 462.76505005423184)",92.99999998718121,4.347026065817152e-9,4.937209253722465e-11,1.0993444652370265e-9,2.1748334409033905e-8
"(23.19327731092437, 462.76505005423184)",92.99999996512638,1.183979123119485e-8,1.344724552918202e-10,3.1227737835495485e-9,5.910637872048509e-8
"(24.201680672268907, 462.76505005423184)",92.99999991249231,2.974978629232214e-8,3.3788828949914854e-10,8.181471200869212e-9,1.4818142000194302e-7
"(25.210084033613445, 462.76505005423184)",92.99999979552369,6.962508741179669e-8,7.907788466323283e-10,1.9939628651063268e-8,3.460051838925739e-7
"(26.218487394957982, 462.76505005423184)",92.99999955133082,1.5300597678039002e-7,1.7377915683003263e-9,4.556625794661452e-8,7.58622944141708e-7
"(27.22689075630252, 462.76505005423184)",92.99999906921325,3.179158944933364e-7,3.6107841831041915e-9,9.831840823492854e-8,1.5726263149943112e-6
"(28.235294117647058, 462.76505005423184)",92.99999816341851,6.28277892425102e-7,7.135773693157748e-9,2.014886032827339e-7,3.100698067007082e-6
"(29.243697478991596, 462.76505005423184)",92.99999653561882,1.1869944528475795e-6,1.348149265264559e-8,3.942566755235097e-7,5.844506946683785e-6
"(30.252100840336134, 462.76505005423184)",92.99999372476361,2.153428361613736e-6,2.44579311768841e-8,7.399156727690869e-7,1.0578360072524642e-5
"(31.260504201680675, 462.76505005423184)",92.99998904276362,3.765975484921814e-6,4.277271111780515e-8,1.3371005131772068e-6,1.845661528820909e-5
"(32.26890756302521, 462.76505005423184)",92.9999814941596,6.370328552051805e-6,7.235209681341098e-8,2.3347312254975213e-6,3.1147290477889245e-5
"(33.27731092436975, 462.76505005423184)",92.99996967858765,1.0453900316466354e-5,1.187319620321787e-7,3.9510808721587656e-6,5.0993921480699563e-5
"(34.285714285714285, 462.76505005423184)",92.99995167560196,1.6686713744161422e-5,1.8952220728495608e-7,6.497889385254805e-6,8.12063643553564e-5
"(35.294117647058826, 462.76505005423184)",92.99992491144442,2.5968886941458645e-5,2.949460780197536e-7,1.0409820338270837e-5,0.0001260809162198398
"(36.30252100840336, 462.76505005423184)",92.99988600817753,3.9484652714077845e-5,4.4845370100942785e-7,1.627989032211384e-5,0.00019124880907251955
"(37.3109243697479, 462.76505005423184)",92.99983061625413,5.8762667763325115e-5,6.674070563690809e-7,2.4901308329748456e-5,0.00028395135151743675
"(38.319327731092436, 462.76505005423184)",92.99975323179488,8.57421940955673e-5,9.738316442405575e-7,3.7316003554048826e-5,0.0004133392460373276
"(39.32773109243698, 462.76505005423184)",92.99964700036982,0.00012284458295553358,1.395228375801608e-6,5.486999848849087e-5,0.0005907929306764247
"(40.33613445378152, 462.76505005423184)",92.99950350975351,0.0001730493651405465,1.9654377820310775e-6,7.927584429513407e-5,0.0008302600692849559
"(41.34453781512605, 462.76505005423184)",92.99931257401867,0.00023997415449326904,2.7255475312998096e-6,0.00011268205811682508,0.0011486060816303192
"(42.352941176470594, 462.76505005423184)",92.99906201155595,0.00032795750533032606,3.724833496808673e-6,0.00015774938136442032,0.0015659733782299244
"(43.36134453781513, 462.76505005423184)",92.99873742010664,0.00044214382945257025,5.021724216048485e-6,0.00021773373585046136,0.002106144722347764
"(44.36974789915966, 462.76505005423184)",92.99832195150975,0.0005885694727404005,6.6847785204761875e-6,0.00029657551272785896,0.0027969063539017578
"(45.3781512605042, 462.76505005423184)",92.9977960890942,0.0007742490725972164,8.793666354969132e-6,0.00039899479220392286,0.0036704066587135817
"(46.38655462184874, 462.76505005423184)",92.99713743050849,0.0010072613623368966,1.1440143315805906e-5,0.0005305920970890578,0.004763506397077448
"(47.39495798319327, 462.76505005423184)",92.99632047868108,0.0012968336531860815,1.4729010169497076e-5,0.0006979541823286354,0.006118116946007969
"(48.403361344537814, 462.76505005423184)",92.99531644358963,0.0016534243048506438,1.877904952636685e-5,0.0009087641867863308,0.007781523607253724
"(49.41176470588235, 462.76505005423184)",92.99409305683673,0.0020888025875933163,2.3723932887732263e-5,0.001171915823569955,0.009806691166704701
"(50.42016806722689, 462.76505005423184)",92.99261440194931,0.0026161254380613567,2.971309241337789e-5,0.0014976307970207957,0.01225254990092204
"(51.42857142857142, 462.76505005423184)",92.99084076187188,0.0032500107147562713,3.6912552933071456e-5,0.001897579098702042,0.015184260307000251
"(52.436974789915965, 462.76505005423184)",92.98872848567443,0.004006606662788834,4.550572090445571e-5,0.0023850014994695867,0.018673455712634766
"(53.445378151260506, 462.76505005423184)",92.98622987668601,0.004903657398531236,5.569412816617009e-5,0.002974833718673055,0.022798462289871452
"(54.45378151260504, 462.76505005423184)",92.98329310303156,0.005960564321096415,6.76981294290745e-5,0.0036838318819866463,0.027644496371836882
"(55.46218487394958, 462.76505005423184)",92.97986213257947,0.007198443445219141,8.175755344465074e-5,0.004530698743083918,0.03330383956904142
"(56.470588235294116, 462.76505005423184)",92.97587669334227,0.008640178729337105,9.813230868741054e-5,0.005536210210030951,0.03987599253163592
"(57.47899159663866, 462.76505005423184)",92.97127226079563,0.010310471536796437,0.00011710294511920313,0.006723341916115024,0.047467808343470974
"(58.48739495798319, 462.76505005423184)",92.96598007317169,0.012235886442571675,0.000138971174446854,0.008117395500104768,0.056193606998889006
"(59.49579831932773, 462.76505005423184)",92.9599271757406,0.01444489358477075,0.00016406035113654126,0.009746124193043281,0.0661752724125731
"(60.50420168067227, 462.76505005423184)",92.9530364949252,0.01696790787654473,0.00019271591776998166,0.011639857756506212,0.07754233357656659
"(61.5126050420168, 462.76505005423184)",92.94522694308671,0.019837325322396255,0.00022530581751281805,0.013831626256599812,0.09043203166222906
"(62.52100840336135, 462.76505005423184)",92.93641355440333,0.023087556732241072,0.0002622208770281096,0.01635728287465172,0.104989374408526
"(63.529411764705884, 462.76505005423184)",92.92650765234853,0.026755059095818767,0.00030387516281651033,0.01925562533233303,0.12136717959868722
"(64.53781512605042, 462.76505005423184)",92.9154170481785,0.03087836485672485,0.00035070631370090575,0.022568516118635133,0.13972610869549967
"(65.54621848739495, 462.76505005423184)",92.90304627120612,0.03549810928063709,0.00040317585166599535,0.026341001276788477,0.1602346919000834
"(66.5546218487395, 462.76505005423184)",92.8892968291612,0.040657056066366146,0.0004617694727400756,0.03062142791421895,0.1830693452518584
"(67.56302521008404, 462.76505005423184)",92.87406749810053,0.04640012128264677,0.0005269973188611985,0.03546156016284684,0.20841438047840166
"(68.57142857142857, 462.76505005423184)",92.85725464018398,0.05277439564556936,0.000599394230896877,0.040916693754561806,0.23646200750864926
"(69.57983193277312, 462.76505005423184)",92.83875254719908,0.059829165075625676,0.0006795199821244811,0.047045769246876104,0.26741232929381015
"(70.58823529411765, 462.76505005423184)",92.81845380725422,0.06761592942611683,0.0007679594909420482,0.053911483629660605,0.3014733286357587
"(71.59663865546219, 462.76505005423184)",92.79624969135097,0.07618841897146071,0.0008653230081372337,0.06158040036770117,0.3388608448060042
"(72.60504201680672, 462.76505005423184)",92.7720305561945,0.08560260881873946,0.0009722462805689323,0.07012305809206798,0.3797985406004547
"(73.61344537815127, 462.76505005423184)",92.74568625891494,0.09591673021467623,0.0010893906795879393,0.07961407731162218,0.4245178550565042
"(74.6218487394958, 462.76505005423184)",92.71710657886992,0.10719127903892063,0.001217443297501851,0.09013226557796818,0.47325794292866497
"(75.63025210084034, 462.76505005423184)",92.6861816414215,0.11948902010218389,0.0013571169963892016,0.10176072039176633,0.5262655943717314
"(76.63865546218487, 462.76505005423184)",92.6528023380256,0.13287498766198338,0.0015091504139616465,0.11458693012744514,0.583795136728881
